uname,mid,level,sex,send_time,like,is_sub,text
这是小號,505143384,4,保密,2021-05-05 19:06:48,0,True,回复 @我爱汽油车 :出镜是出镜，也有幽灵车主，跟着喊，还有收了钱的。
飞行者小Z,37754560,5,男,2021-05-06 19:53:22,0,True,回复 @天下第十五 :我好像试过，熄火后第一下正常且有放气的声音，第二下就有点硬且感觉行程变短了，第三下就感觉像踩到了硬橡胶上，仿佛踏板没有回弹一样。现在才明白过来原来是真空泵里的真空放完了导致的
颜金濠,354376373,4,男,2021-05-07 21:06:47,0,True,兄弟，同行
恶魔人JIN,273307489,4,保密,2021-05-08 22:02:14,0,True,置顶jiikkjd的评论我觉得他很神秘，还有8000多赞，不对劲不对劲
丸子君的忧伤丶,390641214,5,保密,2021-05-09 08:37:14,0,True,还有UCMP
12705296865_bili,402229869,3,保密,2021-05-11 13:32:55,0,True,缺少本质安全
congufust,41025187,5,保密,2021-05-11 15:51:06,0,True,回复 @流浪的咸鱼 :不可能踩不下去，在完全没有助力的情况下仅靠人力进行踏板制动，是硬性标准。换句话说刹车助力只是为了让驾驶员更舒服，而不是没了它就踩不动。具体施加多大力可以达到多大加速度，你可以查，我忘记具体数值了
oldline,2635167,5,男,2021-05-12 08:50:08,0,True,回复 @我爱汽油车 :刹车助力消失是很不正常的现象 而目前只有在低成本的毛豆3上面有这个情况而且最多 是不是说明这个车在某些硬件方面是有设计缺陷的 而特斯拉销售了这么多 无法更改因为直营的模式导致他们的售后能力很鸡肋 并且要解决这个问题很容易让他们破产 而美国人又用了最常见而无耻的办法不认 反正便宜爱买不买 让水军造势控制舆论的低成本做法
他们叫俺帅哥,510703743,3,男,2021-05-12 20:39:29,0,True,回复 @流浪的咸鱼 :油车熄火之后刹车也会很硬。我表姐发过朋友圈说没刹车，我给评论的是大力出奇迹。但是那个力道就算正常男性突然出现刹车助力失效也会慌得很
吉米丶巴特勒,438671161,4,保密,2021-05-13 12:09:34,0,True,回复 @cyuxx :刹车性能取决于轮胎和地面的摩擦力。东北有个经典的绝望冰壶，一个下坡路结冰了，结果踩刹车反而还加速了，一撞撞了七八台车。
华晨宝马售后服务部,399569642,4,男,2021-04-27 18:25:24,3341,False,特斯拉表示：王垠先生作为汽车媒体并不具备检测资质，其给出的问题和结论影响了特斯拉品牌形象，误导了消费者，特斯拉将保留追究责任的权利
雾雨_森林,432066096,4,保密,2021-04-27 19:52:05,106,True,果然是售后部，操作很熟悉嘛[嗑瓜子]特斯拉看不粘锅了
linyuxin16888,21201939,5,保密,2021-04-27 20:23:38,197,True,说得行云流水，你们家也没少干吧[OK]
木木的表哥,3651468,5,保密,2021-04-27 20:34:07,24,True,我不信宝马这样接近百年的企业会在这种时候落井下石，污了宝马的名字。
永尾完蛋,297965756,5,保密,2021-04-27 20:40:24,21,True,特斯拉：有车主给我们送奶茶呢，我怕你们不买？
zzj2004,31569132,4,保密,2021-04-27 21:09:23,2,True,下次换车还是买宝马，好吧
Shotsordsoo,11438926,5,保密,2021-04-27 21:30:56,24,True,回复 @木木的表哥 :没认证，李鬼
东东东征,65815267,4,保密,2021-04-27 22:17:55,3,True,我刚买了宝马，别让我给你送奶茶[傲娇]
带着眼镜的汪星人,40046778,5,男,2021-04-27 22:37:31,0,True,发现人才，建议把你挖去特斯拉售后部！！
啃草的蚂蚱,28763750,5,保密,2021-04-27 23:07:36,1,True,你们单位不是破产了嘛
绝缘防污,23436756,5,保密,2021-04-28 00:18:59,0,True,回复 @啃草的蚂蚱 :不是华晨破产了吗，华晨宝马还在吧
问题很多的小朋友,52807681,5,保密,2021-04-28 00:24:06,142,True,"https://b23.tv/puTZlf up主总结特斯拉各种问题
https://b23.tv/1YFnaq这是后续
https://b23.tv/ANmQKN这是花絮
https://b23.tv/xOtVzt
https://b23.tv/YBgEjD刚买的车轮毂松动，还是3个
https://b23.tv/4NaOcZ这个是后续
https://b23.tv/IkmE5B底盘破损
https://b23.tv/Jzql2V刹车失灵
https://b23.tv/DzxRWu突然加速
https://b23.tv/By44BS这个是后续
https://b23.tv/5EGAGu直接起飞
https://b23.tv/7lGGHR韩国的特斯拉也有问题
https://b23.tv/MPdBft车速失控
https://b23.tv/2St7fg抛锚
https://b23.tv/OgbPLQ幽灵刹车
https://b23.tv/NHaGH8红灯识别错误
https://b23.tv/0xl3sG半夜三点带着警察去车主家诬告车主
https://b23.tv/wukLYR我一眼就看出你不是人
https://b23.tv/rD4OYp车门锁不上
https://b23.tv/hRzAZB修理了十多次
https://b23.tv/VM7KLJ屏幕死机
https://b23.tv/nRHHsg传感器bug
https://b23.tv/xtgGid
https://b23.tv/DhycdH台湾特斯拉
https://b23.tv/sHQt70如何威胁车主
https://b23.tv/Zbp0NZ区长的视频
https://b23.tv/Yuliu0突然失速
https://b23.tv/rHyISE自驾试验
https://b23.tv/b7njIb风云再起
https://b23.tv/gNOrcj冲击公司大门
https://b23.tv/xauEY0撞击广告牌
https://b23.tv/OEUeTx 冲进馒头店
https://b23.tv/hKEw2Q车上贴横幅
https://b23.tv/9lt309撞墙
https://b23.tv/HLDPUN 轮胎脱落
https://b23.tv/Iy93AU
如果不是字数被限制，我还能……"
东都芝狼,1957278,6,男,2021-04-28 01:03:13,3,True,测试和检测资格可没什么关系
容膝易安,140990892,4,男,2021-04-28 01:34:47,1,True,这是想引导大家接着骂特斯拉，结果控制不住，一堆骂自己宝马的。（特斯拉表示：宝马相关售后服务部无权代表特斯拉发言，其言论真实性堪忧！[doge]）
ipooo,2826946,5,男,2021-04-28 01:39:07,0,True,特斯拉真是工业垃圾
打不赢律师事务所,27644795,5,男,2021-04-28 12:22:24,0,True,内盘儿了[呲牙]
电狐小北门,7708717,5,男,2021-04-28 12:47:44,0,True,回复 @啃草的蚂蚱 :华晨宝马卖给宝马了
roypiggy,44820625,5,保密,2021-04-28 16:10:13,1,True,听说你们的五系插混电池颠簸路段也会出问题
墨を染めて行く,32189559,5,保密,2021-04-28 17:52:25,0,True,回复 @问题很多的小朋友 :https://b23.tv/BV1zf4y1p7xG 还有这个tsl委托第三方更改鉴定内容
我是你d老爷,429850349,2,保密,2021-04-28 22:12:38,0,True,你就不要影响人家恰饭[doge]
RedSails,11443198,5,保密,2021-04-29 01:24:11,0,True,回复 @啃草的蚂蚱 :破产的是华晨中华。
逝去的诺言2,406941527,5,保密,2021-04-29 20:21:14,0,True,https://b23.tv/BV1eQ4y1Z7Ga
3000亿活菌,412932097,4,保密,2021-04-29 22:21:58,1,True,哈哈哈华晨宝马[doge]
why怀旧,34908193,5,保密,2021-04-30 07:32:07,1,True,宝马官方吐槽
Ming92333,102812264,5,保密,2021-04-30 21:42:28,1,True,说，特斯拉是不是给你发offer了？
纁夏曜魄,347655332,4,保密,2021-05-01 20:16:53,1,True,一时间不知道是不是漏了狗头
白朴使我快乐,330598439,5,保密,2021-05-01 21:00:55,7,True,这么多人看不出这是个高仿吗？[辣眼睛]
浦江县精神病院张主任,349149253,5,男,2021-05-02 14:23:38,1,True,他又不是官方
萌萌哒のMiku,4969486,6,保密,2021-05-06 16:57:37,0,True,他找了北京那边权威的质量检测机构，所以有本事对线去
凶凶的-大脑斧,38338798,4,保密,2021-05-06 20:00:00,0,True,看看，什么叫做专业[doge]
迄方,39715761,5,男,2021-05-07 10:16:30,0,True,回复 @linyuxin16888 :急了急了
小米地产集团有限公司,471521090,4,保密,2021-05-07 20:44:01,0,True,宝马，给你多少？我特斯拉付双倍[doge]
wowonc哒,26500738,5,男,2021-05-11 19:19:20,0,True,回复 @linyuxin16888 :我淦了，还拉宝马下水哈哈哈哈
吧里吧里哇哇,221684771,5,保密,2021-05-13 00:21:48,2,True,回复 @linyuxin16888 :宝马b站有认证官方号啊[笑哭]不知道他这个哪儿冒出来的
吧里吧里哇哇,221684771,5,保密,2021-05-13 00:22:56,0,True,回复 @木木的表哥 :b站有认证官方号 他这个乱搞的号吧
神一样的美男,10325678,5,男,2021-05-13 14:24:20,0,True,说得好像没有资质就不能检测一样，就好像高中课堂，如果不是有资质的实验员，就不能做化学实验了？不要笑死我，只要能找到问题，就是好测试。
祎祎的招财鱼,384949631,5,男,2021-05-14 01:16:05,0,True,特斯拉律师车主已递交诉状
妮可鸡德馒,210411092,3,保密,2021-05-15 11:50:03,0,True,消费者需要不断学习驾驶技术
海川桑,74428059,5,保密,2021-04-26 22:32:15,4186,False,作为车主来说一句，能量回收制动暂时性减弱确实遇到过同样伴有刹车踏板变硬，目前只知道电池充到100%后必定会出现这个情况，另外的出现时机就比较随机。作为快20年驾龄的老司机我确实能看到这个提示，但是问我老婆，她就一点都没有注意到。对于习惯了单踏板驾驶的车主，制动减弱却没有明显的声光提示，我认为这是极度危险的。
不正经的酋酋,8098672,6,男,2021-04-26 23:51:55,76,True,吓人呀，真的会这样啊......还是随机的，....
昭然盛大,1116894587,2,保密,2021-04-26 23:57:26,27,True,如是我，这哪敢开出去上路。。。。
轻机枪L,535175768,4,男,2021-04-27 00:17:33,4,True,充满电了就不能再充了
Natsume_W,12853875,5,保密,2021-04-27 00:23:50,25,True,所以它的逻辑是因为是满电状态所以不回收或者少回收吗？这也不应该影响刹车助力吧[辣眼睛][辣眼睛]
海川桑,74428059,5,保密,2021-04-27 00:31:13,50,True,回复 @不正经的酋酋 :其实没那么吓人，买车后总共就出现过三四次，反正我能看见提示，多注意点就行了，这车真不适合新手开，不管是这个问题，还是这车的性能都不是新手能轻易驾驭的，但是买这车的新手反而贼多
咖啡吥加糖,8902196,5,男,2021-04-27 00:52:06,10,True,是不是有许多车主发现这个问题了，只不过没在行驶的特殊情况发生，所以才没有出来反应的啊
噢嗯哦呃,1521369125,2,保密,2021-04-27 01:02:22,32,True,回复 @海川桑 :有可能一次就要命了，我觉得平时谨慎点是好事，最好特斯拉能够召回
chenkov01,12327635,5,保密,2021-04-27 01:04:53,87,True,回复 @海川桑 :从学车开始就没有接触过单踏板模式，特斯拉突然搞个没办法关闭的单踏板模式确实没有考虑安全问题，汽车又不是手机，可以激进到取消所有按键
Ming92333,102812264,5,保密,2021-04-27 01:11:26,5,True,我感觉我永远不会习惯单踏板模式...减速不踩刹车，脚甚至还在油门侧[囧]
海川桑,74428059,5,保密,2021-04-27 01:22:08,59,True,回复 @chenkov01 :特斯拉一直吗用户试错，从AP到单踏板，虽然这些可能是未来，需要我们去探索去适应，但是风险不应该由用户承担，这样作为企业是很不负责任的
海川桑,74428059,5,保密,2021-04-27 01:26:14,20,True,回复 @噢嗯哦呃 :能召回最好，我刚才分析了一下原理，结果被吞了，可能我发现了真相[doge]
聂芙兰,476987248,3,保密,2021-04-27 01:38:15,3,True,那你得提醒一下你老婆了，在车里贴个醒目的纸条吧。
海川桑,74428059,5,保密,2021-04-27 01:41:28,11,True,回复 @聂芙兰 :不用提醒，出事以后她都不开了[doge]
GreatTrophy,19922238,5,男,2021-04-27 02:12:27,4,True,BV1K64y117xG 看看这个
きょくちょ,2865068,6,男,2021-04-27 02:16:46,5,True,这个满电刹车硬可以理解，因为刹车踏板的功能是回收加刹车，满电（应该是95以上）的情况能量回收系统一般是不工作或者很低效率回收，这时基本就切换到完全依靠ibooster的线控机械刹车，这应该是导致变硬的主要原因，而且可能是ibooster的通病
tomato12,4234858,5,男,2021-04-27 02:33:13,17,True,回复 @きょくちょ :别洗了，车都抛光了，其它车也是ibooster，咋没这回事[嫌弃]
临风听蝉xl,431360075,4,男,2021-04-27 02:35:19,5,True,我操，这车还有人敢开？简直魔幻。
きょくちょ,2865068,6,男,2021-04-27 02:48:56,1,True,回复 @tomato12 :我就是讨论一下这件事，跟洗不洗什么的没关系
pretentious_____,417255954,4,男,2021-04-27 02:50:51,5,True,回复 @海川桑 :有刹车BUG就是致命的 。。
丨小小飞侠丨,21621567,5,保密,2021-04-27 03:01:37,14,True,“特斯拉车主您好，您的刹车没有任何问题，只是您的刹车助力泵没有正常工作而已。”[doge][笑哭]
ARCHER-Gilgamesh,383614450,5,男,2021-04-27 03:16:11,33,True,如果是有几率出现这个情况真的是十分危险的，第一脚按正常的力踩下去发现踩不动我一个男生都会慌，可能真的要多遇到几次制动踏板变硬才可以有经验应对。本来在深圳就是想买辆特斯拉3性能版来开的，之前Y降价我也有点想冲，还好国产车一直在越来越好搞得我拿不定主意没有买特斯拉，二月份还摇到了燃油车车牌。[笑哭]
才高dx斗,376154273,3,保密,2021-04-27 04:40:01,1,True,作为车主，我觉得真没那么吓人…别飙车就OK！这车就是加速快
医科堂,152989038,4,保密,2021-04-27 05:32:17,0,True,回复 @Ming92333 :去试驾试驾再来说香不香
路路顺顺,130938609,5,保密,2021-04-27 07:58:06,0,True,我想问一下，因为没有仪表盘，开这个车怎么知道车速啊？是有语音提示吗？
海川桑,74428059,5,保密,2021-04-27 08:09:09,1,True,回复 @路路顺顺 :看中控屏啊，没多大区别，燃油车也有把仪表盘放中间的车型
Ming92333,102812264,5,保密,2021-04-27 09:18:48,1,True,回复 @医科堂 :用油门控制车速我心里没底，不用试驾我就很清楚
老夫脱单,485115644,3,保密,2021-04-27 09:25:25,6,True,回复 @きょくちょ :洗个毛啊，动能回收失效也不应该影响刹车助力
开起了心爱的小红白,4108431,5,保密,2021-04-27 09:47:20,0,True,[笑哭]楼主注意驾驶安全，有别的车先开别的吧，这怎么和俄罗斯转盘一样
海川桑,74428059,5,保密,2021-04-27 10:02:13,1,True,回复 @开起了心爱的小红白 :感谢关心，其实没有那么严重，刹车没有失灵，只是需要更大的力气去踩踏板
被风吹过的电脑,239369909,3,男,2021-04-27 10:02:52,2,True,回复 @海川桑 :运气不好，出现一次人就没了·~
没错我叫小米,327307507,5,男,2021-04-27 10:23:33,44,True,回复 @不正经的酋酋 :就是不知道什么时候突然就F1同款150公斤刹车[doge]
没错我叫小米,327307507,5,男,2021-04-27 10:25:56,14,True,回复 @ARCHER-Gilgamesh :开过赛车的话你会觉得感觉来了[doge][doge]同款重刹车[doge][doge]
没错我叫小米,327307507,5,男,2021-04-27 10:26:23,6,True,回复 @被风吹过的电脑 :突然间变成F1同款的刹车谁也受不住hhhh[doge][doge]
Berserker1124,1441488,6,男,2021-04-27 10:35:12,0,True,我碰到过莫名的动能回收弱，记得是有和前撞预警一样的提示音的，听到声音我转头看了下屏幕，那次刹车没变硬
轻风丝雨,31152042,5,男,2021-04-27 10:42:47,0,True,回复 @丨小小飞侠丨 :售后能说出这话也是绝了
