send_time,like,text
2021-04-29 21:03:20,0,回复 @菜不好-肉好 :特斯拉就几个摄像头，继承个毛线啊[笑哭]
2021-04-30 12:38:48,0,回复 @菜不好-肉好 :持续测试中呀，肯定会有各种各样的情况，未来应该会好很多吧
2021-04-29 14:19:30,2,自动驾驶竟然还会超车欸
2021-04-29 14:05:54,4,没有比华为那个量产车好呀
2021-04-30 10:02:39,0,期待有在标识不清晰或者无标识的路测[思考]
2021-04-29 21:29:06,0,输入异常值怎么办
2021-04-29 08:21:04,0,广汽埃安和小马智行有合作
2021-05-10 16:38:50,0,"买威力登用英伟达的芯片造概念车,然后用开源的软件算法库集成.累积了十万公里数据后就可以对资本市场卖概念了. 至于激光雷达的成本,上市后再说吧，那时可以增发非公开发行股票,说要投资激光雷达.嗯，若是BATJ们更好办,分拆自动驾驶业务上市不就得了."
2021-05-14 10:11:58,0,当所有车俩都配备一套系统没有黑客捣乱的话估计才是很安全的
2021-04-29 22:47:18,0,华为利害的是把激光雷达打到地板上，小马有吗？
2022-04-13 22:25:00,56,自动驾驶司机就不用隔离了，也不用怕疫情传播了，快点投入实战吧
2022-04-14 17:58:09,0,搞到上海去送货。
2022-04-15 21:33:15,2,不是照样做个安全员吗
2022-04-16 17:36:47,0,自动驾驶能解决司机隔离的问题，但是解决不了垄断供货权的问题。
2022-04-23 07:18:39,0,加油，充电这么办呢？油枪电枪自己飞上去？
2022-04-23 16:39:43,0,防控对象包括司机，同时也包括车辆和物品等，常态化应急兼得预案中，必然包括汽车等，仅仅隔离时间方式方法等有所不同，仅供参考
2022-04-23 19:57:34,0,回复 @隧道全互通 :车辆可以直接消毒啊，人却不行，还得隔离防备潜伏期病毒。车辆消毒完了就不怕了。
2022-04-23 19:57:58,0,回复 @八上七下001 :显然充电站，加油站也是有人上班的。
2022-04-23 21:56:11,0,"回复 @等于二若隐若 :加油站通常有员工
但是充电桩一般是自助的，在手机app上缴费的。"
2022-04-24 08:59:09,0,回复 @等于二若隐若 :人也是可以消毒的，参考医疗、养殖、实验室等等出入必经消毒通道…… 仅供参考， 穿戴防护套装不怕接触，可以通过高温、消毒水等多种方案实现，具体以各防控部门确认安全的方式为标准。仅供参考
2022-04-24 10:07:32,1,回复 @35857502133_bili :国外已经有取消的了  你不能一口吃个胖子吧
2022-10-28 22:48:51,0,回复 @35857502133_bili :因为国家规定要有人，而且现在是持续研发，肯定有人的
2022-04-13 13:41:14,44,woc，依稀记得我去年在20分钟的视频下面评论过“长视频多来点”，结果直接上了6h，nb[笑哭]
2022-04-13 14:29:21,15,卧槽，6个小时，等我先把WiFi打开
2022-04-18 15:00:17,10,现在有安全员是一个过度期。过了路测是允许无人车自己上路不带安全员的。只要指挥中心下命令和路上的片区技术员就能管理本地段内的上千量货车运营。现在的安全员只是过度阶段怕出现意外。
2022-04-18 15:10:29,0,像现在城市间的高速路。就是测进出场地市区和高速路上修路，路况下雨下雪起雾沙尘。有车祸现场等特殊情况时车辆控制系统的判断和处理。还有某些探测器的全天候运行情况是否稳定。一旦故障车辆在错误信息下会做出的反应。甚至能否自身判断故障屏进入安全区域等待救援。其实正常路段的测试在模拟器上都修改的很完美了。
2022-04-30 22:24:43,1,别相信什么一镜到底😄
2022-04-13 18:44:50,10,这审核君得哭着看好几遍[辣眼睛]
2022-04-14 22:51:23,9,司机的手不痒的吗
2022-04-15 00:41:58,2,有没有一种可能，司机根本不会开车[doge][doge][doge]
2022-04-15 16:42:14,0,回复 @属于空欢 :没有可能，安全员都是经验丰富的驾驶员，用于处理复杂场景，应对突发事件
2022-04-15 19:07:05,0,司机看着就烦[doge]
2022-04-19 09:58:21,0,回复 @属于空欢 :司机一般都是非常赞的老司机
2022-04-17 13:59:28,6,司机好像在罚坐一样[doge]
2022-08-26 11:43:23,0,长时间不动  难道不像睡觉嘛
2022-04-13 15:12:05,6,这个避障策略感觉还是物体轮廓线那种来的，选取的场景也相对简单，多种车辆 混合交通流 超车变道干扰 风险决策判断那些 没看到，可能我没仔细看。
2022-04-21 21:39:09,3,就这高速单一场景有什么挑战吗？匝道还需要接管？
2022-04-19 22:44:42,4,全程高速+没车？哪位看完的告诉我变过道吗？是不是直接开volvo卡车打开acc就行了。
2022-04-24 09:02:26,3,有变道超车过，超一辆货车，我也是跳着看的
2022-05-06 16:31:13,0,看了4h的告诉你，高速能遇上的除事故，都遇上了
2022-05-06 16:33:41,2,回复 @Banjamin :那应该出个加速版，中间无事发生的就10倍速过去或者剪辑掉。反正有完整版，也不会有人质疑剪掉关键内容。
2022-06-22 16:49:40,0,超了别人车 也有人超他
2022-04-18 00:25:17,2,未来怕不是这样，自动驾驶汽车AI操控，通过5G甚至6G技术把低延迟的形式数据发送到公司总部，安全员在公司里远程盯梢。
2022-05-06 21:09:54,0,远程安全性太低了，必须本地才能做出最快最稳的反应
2022-04-16 03:57:43,2,建议取消驾驶证，让自动驾驶全面普及[doge]
2022-04-23 16:42:46,0,人工驾驶后期可能会成为健身项目（例如汽车赛事） 自动驾驶人工驾驶认为后续很长一段时间内必然同时存在
2022-04-16 03:09:50,4,我超，你真放5个小时啊[喜极而泣]
2022-04-14 19:51:15,2,为啥这条路上没车啊？
2022-04-14 20:03:40,1,应该是高速加上是晚上吧  又不是节假日的时间猜测[doge]
2022-04-24 09:03:38,1,开头晚上比较少车，后面白天就多了
2022-04-14 14:20:23,1,这个好
2022-04-14 13:07:20,2,路上怎么没什么车？
2022-04-13 14:38:31,2,太赞了！小马加油！
2022-04-14 13:11:41,0,靠你了[doge]
2022-04-13 14:15:43,2,雨天NB
2022-04-13 14:11:35,2,牛蛙牛蛙
2022-04-13 13:43:43,3,这…也太长了吧
2022-04-13 13:42:18,4,卧槽，牛逼
2022-04-18 00:25:17,2,未来怕不是这样，自动驾驶汽车AI操控，通过5G甚至6G技术把低延迟的形式数据发送到公司总部，安全员在公司里远程盯梢。
2022-04-20 15:53:56,0,都是本地进行数据处理的=.=，远程处理延迟太高
2022-05-06 21:09:54,0,远程安全性太低了，必须本地才能做出最快最稳的反应
2022-04-13 14:41:09,1,大车要靠最右侧行驶吧
2022-04-13 15:45:47,0,[tv_呆]要不先过个科目一
2022-05-23 12:33:49,0,回复 @中二病患者咋了 :哟，你这回复挺搭你id的
2022-04-13 14:11:35,2,牛蛙牛蛙
2022-05-30 21:47:36,0,开进服务区和开出服务区那段路不能用自动驾驶吗
2022-05-10 12:19:18,0,场景有些单一呀
2022-05-07 16:54:57,0,说得好 出事故了车企负责嘛？
2022-05-03 09:52:02,0,高速啊。。。我想看地面道路6小时无人接管
2022-04-30 13:07:58,0,BV1YS4y1c7wi[doge]能不能好好解释一下
2022-04-29 11:23:51,0,潍柴都说了 自动驾驶就是忽悠
2022-04-30 03:46:12,0,谁？
2022-04-22 20:39:33,1,这个卡车是单独设计的底盘吗
2022-04-22 16:51:03,1,能不能问下，司机时不时的动一下方向盘旁边的挡杆还是按钮什么的，是在干嘛？
2022-04-23 09:00:57,1,确保司机没睡着
2022-04-20 01:05:22,0,大哥 来个剪辑版本呗
2022-04-19 18:01:31,1,想知道高速中，出现旁车道（目标车道）有危险，进行换道中止，但这时还是可能会出现压过旁车道边线，这时候该怎么处理？
2022-04-23 16:56:01,0,保持安全距离（对应前车，后车，左右车道车辆等等），防御驾驶……仅供参考
2022-04-29 18:44:52,0,会退回去的
2022-04-17 15:19:05,3,希望路上都是车，以后喝酒了直接躺车里睡觉，多舒服。醒了就到家了
2022-04-23 16:49:25,0,部分车辆慢行已具备您所想，有条件的成员地域可尝试了吗，高速通行仍有等科普无须超车设计之后（保障安全距离，择选配套联控技术普及应用效果更佳，仅供参考）
2022-05-01 10:51:10,0,车上睡了一晚！[偷笑][吃瓜][笑哭]
2022-06-06 00:08:02,0,很难。。。恐怕还有很长一段路要走。。。。
2022-04-16 23:56:19,0,这个点云看着怪怪的
2022-04-16 13:06:57,0,比图森晚了好多年唉
2022-04-16 11:52:26,0,量产？
2022-04-15 20:57:17,0,这是用什么技术的？
2022-04-15 17:23:13,1,以后能不能自己加装，我想装哪家的自动驾驶就装哪家的，不受限于车辆品牌型号，老款也可以加装，官方号来一下[doge]
2022-04-16 20:49:15,0,可以后面改装
2022-04-15 16:30:42,1,国内法规更新都得五六年去了。。。
2022-04-15 14:31:40,0,下一步，driver-out ！[热词系列_燃起来了]
2022-04-15 02:15:17,1,地图限速还是太保守了呀，只有80
2022-04-15 14:16:02,0,40 60 70 80
2022-04-19 23:00:05,0,我看视频这车全程20啊...这么慢不阻碍交通嘛
2022-04-20 02:44:57,1,回复 @奔走比你强得多 :视频里 20 的单位是米每秒
2022-04-20 14:03:33,0,[囧][囧]是嘛....是在下错了
2022-06-25 00:18:33,0,省油
2022-04-15 00:16:09,1,好奇传感器配置[嗑瓜子]
2022-04-15 02:14:22,0,激光雷达，我猜是禾赛
2022-04-14 21:01:35,1,比我之前在卡罗拉上改的openpilot强
2022-04-16 22:20:09,0,肯定的啦。。人有激光雷达。。。高精度地图
2022-04-14 14:20:23,1,这个好
2022-04-14 12:18:49,1,牛逼
2022-04-13 19:52:37,1,加油 自动驾驶科技创新是必争之地
2022-04-13 19:31:56,0,https://b23.tv/BV1CS4y1Y77x
2022-04-13 16:36:39,0,[doge]这下，睡觉的时候又有看的了。
2022-04-13 15:27:23,1,牛逼牛逼，有没有股票我买一点[打call]
2022-04-13 15:09:57,1,厉害了 加油
2022-04-13 15:03:29,0,人机共驾！接管权分配！这个好像也是车辆工程这两年和自动驾驶技术接壤的 比较热点的方向了，学交通工程的 表示 自己更多研究 驾驶风险评估 ADAS那块...
2022-04-13 15:00:05,1,牛
2022-04-13 14:08:38,0,加油！
2022-04-14 21:35:04,1,这是双雷达融合感知吧？
2022-04-14 21:36:06,0,看点云scanline应该是至少两台雷达
2022-04-23 16:57:17,0,同等重要，比技术法规更前置重要的是？
2021-05-29 11:39:52,44,凡是国产，反手就赞。
2021-05-28 21:05:52,9,好奇复杂路段，和树木挡住半个标牌的识别能力。
2021-06-20 20:37:35,0,那种除了摄像头识别，标牌应该也可以联网输入吧
2021-05-30 00:31:03,6,"关注了。
用心做产品，大家都会支持国产的。[星星眼]"
2021-05-29 16:41:21,3,凡国产，必支持
2021-05-29 14:40:00,2,冲冲冲 百花齐放
2021-05-27 20:00:30,1,感觉好像很厉害的[tv_点赞]亚子
2021-06-24 09:03:59,0,车看起来像是金旅星辰，但为什么感觉标是开沃
2021-06-24 09:05:41,0,好吧，放大看还真看到金旅了
2021-06-14 10:20:00,0,头上那个大顶子有没有～
2021-06-05 13:29:31,0,衡阳市区，解放路
2021-05-29 21:31:51,0,未来可期
2021-05-29 14:45:40,0,可以。很厉害了
2021-05-29 11:21:06,0,居然在衡阳417。
2022-02-01 20:21:07,754,是不是以后我买辆可以让它自己跑滴滴[妙啊]
2022-02-07 20:03:57,3,蚌埠[笑哭]
2022-02-07 20:24:33,76,然后车就被偷了[doge][doge]
2022-02-07 21:25:10,36,然后有女乘客跳车责任怎么算[吃瓜]
2022-02-07 21:40:28,4,回复 @妙之车裑 :笑死我了
2022-02-07 22:20:40,21,人在家中睡，钱从车上来？[doge]
2022-02-07 23:55:17,3,太行了
2022-02-08 03:53:00,24,买显卡挖矿不就是这个道理[doge]花了钱当然要赚回来
2022-02-08 13:45:39,0,回复 @木鳥水 :算保险公司的啊[滑稽]
2022-02-08 14:22:35,3,到时候轮的着你？[doge]
2022-02-08 15:50:32,12,回复 @木鳥水 :女乘客说车主在家用车非礼她吗？
2022-02-08 16:02:19,0,你买别人也买，内卷开始了[doge]
2022-02-08 23:34:11,2,不如买房子收租，都不用等未来，现在就行
2022-02-12 13:02:57,9,这种生活真的有可能是未来。早上坐车去上班，送到单位车自己跑滴滴，晚上来接下班。充好电，等第二天
2022-02-12 14:08:42,0,回复 @木鳥水 :要是有男老赖碰瓷怎么办[翻白眼]
2022-02-12 22:04:55,0,回复 @多谢肥猫哥 :想得挺美
2022-02-14 11:18:27,8,要是真能合法上路了，我觉得那些公司应该会自己投无人车，毕竟自己赚钱赚的肯定比让别人赚点赚的多
2022-02-15 20:44:31,5,滴滴比你买的早，第一时间把所有司机解雇了，换成这个
2022-02-15 23:16:55,0,你们买几辆。。。
2022-02-16 01:49:00,0,红警挖矿车
2022-02-16 16:37:32,0,滴滴！你个王八蛋！
2022-02-17 12:41:15,0,这就是未来要实现的。
2022-02-17 21:00:32,0,"AI：尾号****你好～
乘客：[惊讶][惊讶][惊讶]"
2022-02-18 14:17:19,0,[歪嘴]滴滴公司直接取消驾驶室，一次带5个人
2022-02-19 04:55:47,1,西部世界……
2022-02-19 11:43:48,1,资本家看了落泪[doge]
2022-02-19 12:29:43,0,你他娘的是个生意天才
2022-02-21 15:28:13,0,回复 @X-emmmF :风险呢？没说，风险嫁接给司机更靠谱，司机还得交租[呲牙]
2022-02-21 23:24:27,0,回复 @妙之车裑 :不要方向盘[doge]
2022-02-21 23:38:18,0,回复 @Ararararagi :干脆偷一台吧[doge]
2022-02-22 01:14:50,0,回复 @X-emmmF :这样的话人们对打车就没那么抵触了。没准可以减少私家车数量。
2022-02-22 09:57:51,0,哈哈哈躺着赚钱
2022-02-22 10:04:14,0,回复 @木鳥水 :汽车厂商全责
2022-02-22 21:07:41,0,快进到智械危机，全世界的机器人们站起来，打倒压迫我们的人类[doge]
2022-02-23 13:24:17,0,这个出了之后首先滴滴公司自己就大规模投入了，个人滴滴司机直接就取消了
2022-02-23 21:31:17,0,德拉曼专车是吧
2022-04-09 18:34:50,0,可曾听闻联动云与移动撤硕的故事[狗子]
2022-04-29 02:32:28,0,我也这么想，大家都这么想
2022-01-29 01:17:19,347,行驶过程中摇下窗子 ，让一些普通市民见见鬼。[蛆音娘_滑稽]
2022-02-07 19:57:55,1,哈哈哈～
2022-02-16 09:12:46,1,戴上个机器人的全面罩，效果更佳！！😱😱😱😱😱
2022-02-16 15:44:43,0,回复 @AutoX无人驾驶 :还得价格语音包，你瞅啥[doge]
2022-07-25 13:07:29,0,你坐后排，雪白皮肤、长发飘飘，身穿洁白纱笼摇你的车窗。
