uname,mid,level,sex,send_time,like,is_sub,text
自由的番茄鱼,280545156,4,女,2021-03-03 09:45:27,4,True,哟 这不是胖西吗 几天不见都五级啦
光明日报,404414222,6,保密,2021-03-03 07:39:41,304,False,不得不说，看得我那叫一个…羡慕[雪花][雪花][雪花]
艺画首席催更人,693481199,3,男,2021-03-03 08:30:14,3,True,我的心是光明的[脱单doge]
苏南黎,189090466,3,保密,2021-03-03 10:00:22,24,True,光明牛奶挺好喝的[脱单doge]
采蘑菇的小睿睿,472897210,4,男,2021-03-03 18:46:52,1,True,回复 @SilverdewSze :夺笋呐
四川农业大学,237109569,5,保密,2021-03-03 17:31:55,296,False,姐夫们，快教冰冰[给心心]
故乡的思念,339177824,4,保密,2021-03-03 17:32:54,2,True,你也太晚了吧
Q1君莫笑,506519072,3,男,2021-03-03 17:32:59,2,True,在 收个学生[doge]
Memorylemon,1839283858,3,女,2021-03-03 17:51:55,1,True,还能捞起[给心心][给心心]
giggham,19608057,5,保密,2021-03-04 12:17:05,197,False,弹幕：冰智如龟。。。。我要笑死
步要假酒,17380937,5,保密,2021-03-05 09:49:13,0,True,"老谢彬人了
[doge]"
陈小二二,1298705,4,保密,2021-03-06 10:39:18,0,True,回复 @步要假酒 :哪里都有刀斯林
掬一捧春水煎茶,4045135,5,保密,2021-03-07 22:33:02,0,True,个个都是人才
PhilClemensLee,400428799,5,保密,2021-03-03 13:32:01,306,False,冰冰还不会游泳吧？下次学游泳叭？[吃瓜][吃瓜][吃瓜]
无事不知的小神仙,298922291,5,保密,2021-03-03 13:43:10,47,True,你那是想看游泳嘛？我都不好意思点破你
PhilClemensLee,400428799,5,保密,2021-03-03 16:32:38,1,True,回复 @无事不知的小神仙 :这不都春天了嘛，天热了，该游泳了[doge][doge]
万兴喵影,32680671,6,保密,2021-03-02 20:27:28,384,False,13分钟前？？？？？？？前面4678位大哥！请问你们在B站买的什么户型？？？？？？
小刀爱叨叨,1145856973,2,保密,2021-03-02 20:30:15,6,True,想买套二手房，我还有机会吗？
清茶苏,406552752,4,男,2021-03-02 20:33:21,13,True,哟，这不喵影吗，这么拉了[doge]
万兴喵影,32680671,6,保密,2021-03-02 20:35:01,4,True,回复 @养乐多爱喝可乐 :居然被认出来了[脱单doge]
北京理工大学,351668029,6,男,2021-03-02 22:18:08,713,False,不会有官号来抢前排吧[脱单doge]哦，是我[脱单doge]那没事了
北京埋工大学,364798488,4,保密,2021-03-02 22:24:23,25,True,我也来了[脱单doge]
Leo-Zoro,700156826,2,保密,2021-03-02 23:42:20,10,True,兆亰埋土大学你好[嗑瓜子][嗑瓜子][嗑瓜子]
哔哩冷,8940785,5,保密,2021-03-02 23:49:46,13,True,留点儿有营养的评论吧~
南方科技大学,330683960,5,保密,2021-03-02 21:08:16,318,False,哎呀，来晚了[脱单doge]
郝了想要女朋友,398586437,4,男,2021-03-02 21:16:27,3,True,捞你一下，分配对象不[脱单doge]
爱国的星星之火,348027684,5,保密,2021-03-02 21:57:55,0,True,在?抽个录取通知书[doge]
爱鸡腿的喵,277375281,5,保密,2021-03-02 23:27:28,1,True,捞一下
四川青年志愿者,487372363,3,保密,2021-03-02 20:35:36,470,False,盲猜有一大波官号前来抢热评[doge]，，，啊原来是我猜我自己[滑稽]
ChiMu-Yuan,87652780,5,保密,2021-03-02 20:53:44,2,True,二级号还是可以欺负下[吃瓜]
四川青年志愿者,487372363,3,保密,2021-03-02 20:55:35,1,True,回复 @ChiMu-Yuan :[大哭]
后会囿柒,244812155,4,保密,2021-03-02 21:41:11,6,True,2级号还没我高，不许抢热评[阴险]
河南大学,496216724,3,女,2021-03-02 21:47:59,552,False,学习单板的冰冰也是如此可爱[害羞]
霸图无敌最俊朗,699459288,3,男,2021-03-02 21:59:14,10,True,我竟然看成了河海大学[捂脸][捂脸]
w星恋w,261617700,4,男,2021-03-03 14:28:47,0,True,回复 @霸图无敌最俊朗 :不过可每官号绝对不会公号私用来抢热评[嫌弃]
长祁_,503395198,4,女,2021-03-02 23:02:08,2,True,捞[热词系列_知识增加]
青春上海,35393135,6,保密,2021-03-02 21:17:50,491,False,师傅领进门，摔个屁股蹲[辣眼睛]我给冰冰揉揉[正经人_揉脸]
允允允ER,49787661,4,男,2021-03-02 21:19:20,10,True,住手，哦不！住嘴！
积本世界中的CK,645896327,4,男,2021-03-02 21:24:40,6,True,没想到你也是…[doge]
Reseet,65792114,5,男,2021-03-02 21:33:46,26,True,没想到你这浓眉大眼的 也是lsp
卷睫盼君,405514,5,保密,2021-03-02 20:13:43,335,False,哇
淡若清风雨,198496525,5,保密,2021-03-02 20:14:43,2,True,送你上去[妙啊]
无梦有梦生,59426970,5,男,2021-03-02 20:14:48,2,True,一刷一个赞真好玩
亡回非,281689664,4,男,2021-03-02 20:16:14,1,True,一刷一个赞真好玩
四川卫视,703168469,6,保密,2021-03-02 20:41:55,390,False,单反还能滑雪？！哦，是单板啊，那没事了[脱单doge]
是不是这样的夜晚,16472654,5,保密,2021-03-02 20:48:09,36,True,成都台为什么不播谭谈交通了？哦，是四川台。那没事了。
成果姐姐美若天仙QaQ,186798240,4,保密,2021-03-02 20:53:50,1,True,回复 @是不是这样的夜晚 :还就内个现学现用[鸡腿]
批哩批哩小会员,407407350,4,男,2021-03-02 20:49:25,4,True,[微笑]大家好我是冰冰的男朋友，吃花椒的喵激昂
江西师范大学,487631896,5,保密,2021-03-02 20:54:17,326,False,多想江西也能下雪，这样我就能陪冰冰滑雪了[脱单doge][脱单doge][脱单doge]
南大招生小蓝鲸,438137977,5,保密,2021-03-02 21:05:34,5,True,冲冲冲[doge]
未央不歌,18176426,5,男,2021-03-02 22:03:39,4,True,捞我僵尸[羞羞]
宫酱的涂鸦,328021337,4,男,2021-03-05 18:32:12,0,True,回复 @未央不歌 :https://www.bilibili.com/video/BV1Wf4y147Cy只有冰冰
成都大学,241690579,4,保密,2021-03-02 20:30:57,285,False,来啦[脱单doge]
神奇的46,521001330,4,男,2021-03-02 20:35:32,59,True,抽个书记？[嗑瓜子]
网易阴阳怪气手游,27662954,5,男,2021-03-02 20:40:40,4,True,回复 @神奇的46 :顶
Memorylemon,1839283858,3,女,2021-03-03 00:14:19,1,True,过年团团那下雪了没[脱单doge][脱单doge]
南昌航空大学,233087056,4,保密,2021-03-02 20:44:44,326,False,我也想和冰冰一起滑雪[害羞]
白嫖宗,481437167,4,男,2021-03-02 20:45:32,5,True,在？抽架飞机？[滑稽]
印度纽约县精神科主任,394074760,4,保密,2021-03-03 13:05:30,0,True,哎哟wok  抓到自家人了？
乃贝今晚吃嘉然,416535604,4,保密,2021-03-03 08:34:45,0,True,在？抽个火箭？
我的小熊回来了,35030341,5,女,2021-03-02 20:27:08,192,False,"下次有人说我是王八我不会反驳了[doge]
我还会自豪的告诉他 我的壳是为了保护冰冰[doge]"
吃喵酱的喵酱丶,383545545,4,男,2021-03-02 20:35:49,17,True,你是王八，你是王八。不过冰冰带的是乌龟呀[doge][doge][doge][doge]
我叫吡罗红,638092361,3,保密,2021-03-02 20:50:14,1,True,回复 @吃喵酱的喵酱丶 :夺笋啊[doge]
Heisenbug,5684481,5,保密,2021-03-02 21:56:28,0,True,人不能，至少不应该
杭州联通,505670427,3,保密,2021-03-02 20:44:27,309,False,这不比博燃，可爱的可燃冰[doge][doge][doge]
白嫖宗,481437167,4,男,2021-03-02 20:46:10,2,True,你老大已经上热评了[doge]
杭州联通,505670427,3,保密,2021-03-02 20:47:34,4,True,回复 @为了集菜开了年会 :我可不敢再上热评了，不然摸鱼又要被抓了
真的没有名字可以起,492568791,4,保密,2021-03-02 20:52:21,3,True,抽个话费不？我电信的[嗑瓜子][doge][doge]
江南大学,324504908,4,保密,2021-03-02 21:35:25,343,False,又来晚了[大哭][大哭][大哭]
太原理工大学,368340952,5,保密,2021-03-02 21:38:10,17,True,[doge]小鼋没来晚，冰冰的护具那不是你吗？[吃瓜]
南大招生小蓝鲸,438137977,5,保密,2021-03-02 21:40:11,9,True,小鼋冲冲冲[打call]
江南大学,324504908,4,保密,2021-03-02 21:40:36,5,True,回复 @南大招生小蓝鲸 :爱蓝鲸[给心心][给心心][给心心]
山东师范大学,621483941,5,保密,2021-03-02 20:36:37,194,False,虽然雪季结束了，但冰冰永远在![脱单doge]
Martinez8,113636600,4,保密,2021-03-02 20:50:52,5,True,在？把双龙山改成滑雪场
吴健的爸爸,349955626,5,保密,2021-03-03 15:12:10,0,True,回复 @Martinez8 :直接从27号滑到文昌楼[doge]
乃贝今晚吃嘉然,416535604,4,保密,2021-03-03 08:36:20,2,True,在？抽个学姐？
临渊游,336571866,5,保密,2021-03-03 13:13:24,185,False,关于评论区，官方号最近也不都是刷梗了，b站评论区规则最近好像也一直在调整，其实非官号的大部分评论也和官号区别不大，甚至会更直接点，比如老婆之类的，此外各官方号客观上也能起到一丢丢控评镇场作用，个别奇奇怪怪，阴阳怪气甚至h色的评论不容易被顶上去轻易带节奏（这种人虽然很少但评论区其实一直有，看到过好几个锲而不舍连续好多天一直刷个没完的，只是冰冰目前绝大部分人印象至少都不差，这种话大都被评论淹没或者举报了，汉服那次最明显，除了正常的吐槽明显还混入不少牛鬼蛇神再搅混水），因此实在不太想看见大量官方号的话，那就不点赞或者屏蔽呗，没必要稀里糊涂和官方号搞什么对立情绪，感觉这样似乎不大对劲
熟悉的陌生人人,64120530,4,保密,2021-03-03 17:26:10,42,True,冰冰首先是媒体人（可以看下B站给她的认证），她入驻B站，可以看作是是央视顺应网上民意推出来的代表，从她发布的视频制作水准来看，就算不是央视直接出手，也是与央视有合作背景的团队（本来央视的不少节目内容制作也是外包的），因此她的账号也可以算作半官方的性质了，至少在我眼里和那些入驻B站的娱乐圈明星就不是一回事，再加上她在B站的流量，其他官方号来捧个场是再正常不过的事。这个时代，官方号也要营业，也要亲民，运营官方号的小编也得吃饭。评论排名规则没研究过，如果官方号更容易点赞多排名靠前，那也是一个个网友推的，怎么说也是民意的体现，退一步讲，一般的烂梗总比低级生物发的那些阴阳怪气甚至Ｈ色评论强。正常人看冰冰是为了娱悦心情的，如果不是什么原则问题，没必要制造个对立出来，让有些杠精、不怀好意的人在评论区搅混水，这样对大家包括冰冰本人没什么好处。只能说网上有些人只站立场不问是非，被带个节奏太容易了。
Memorylemon,1839283858,3,女,2021-03-03 19:35:27,1,True,回复 @熟悉的陌生人人 :大大的赞👍🏻[给心心][给心心]
掬一捧春水煎茶,4045135,5,保密,2021-03-03 20:45:48,7,True,赞同，很多官方号来也能带动一波评论，而且人家也是努力在想评语抢热评，跟个人账号抢热评一个道理，只要好评论总会收获到赞上到热评，太较真的我反觉得这些人不对劲
西南大学,474496135,4,保密,2021-03-02 21:36:57,307,False,重庆都春天了！欢迎冰冰来重庆看“开往春天的列车”！
早日转正,41917683,5,男,2021-03-02 21:47:08,4,True,下车就迷路[doge]
Saudades丶,24297589,4,保密,2021-03-02 23:31:05,2,True,研究生通知书进度百分之七十五，差复试了[脱单doge][脱单doge][脱单doge]
西南大学,474496135,4,保密,2021-03-03 10:13:08,0,True,回复 @Saudades丶 :快点来！[给心心][给心心][给心心]
电子科技大学,238190151,6,保密,2021-03-02 22:40:31,373,False,今年小电也有好多心愿！第一个就是想多看到冰冰！
君子弑心,40166043,5,保密,2021-03-02 22:58:08,1,True,捞一捞[doge]
Memorylemon,1839283858,3,女,2021-03-03 00:02:09,1,True,那来东北滑雪哈[狗子]
丨颽丨,631435297,3,保密,2021-03-14 19:56:18,0,True,在？抽张录取通知书
中科院地质地球所,522294402,3,保密,2021-03-02 22:33:57,310,False,这个，地地还是会啊[狗子] 冰冰想学的法律，滑雪表示地地都会！！！如果可以，再教冰冰挑宝玉石[微笑]
吡花椒的喵酱,385893599,5,保密,2021-03-02 22:34:43,3,True,捞不动
不如回家种红薯xxxx,22889775,5,女,2021-03-02 22:46:08,8,True,抽个阿尔卑斯山？
老朱真的不胖,261699927,4,保密,2021-03-02 23:06:16,4,True,太沉了，捞不动啊[doge]
领克汽车,231896831,5,保密,2021-03-02 21:26:33,256,False,我居然在羡慕三只小乌龟 [酸了]
早日转正,41917683,5,男,2021-03-02 21:39:41,1,True,在抽个08[脱单doge]
拿着盾牌的速龙特警,667131552,4,男,2021-03-03 12:19:37,1,True,在？抽个03[doge][脱单doge][doge]
领克汽车,231896831,5,保密,2021-03-03 17:02:02,0,True,回复 @拿着盾牌的速龙特警 :来试驾啊
双汇,677813126,3,保密,2021-03-02 20:57:50,263,False,见冰进！来打卡！[热词系列_打卡]
核瓶使者,287764765,4,保密,2021-03-02 21:00:16,12,True,在？抽袋肠[doge]
在下戎某,260231369,5,男,2021-03-02 21:07:24,5,True,双汇怎能连大会员都没有[嗑瓜子]
时迁君02,25942006,5,男,2021-03-02 21:00:38,2,True,在？抽根香肠
南京信息工程大学_,474658420,3,保密,2021-03-02 20:44:04,231,False,终究，还是来晚了一步，冰冰，对不起你[脱单doge]
南大招生小蓝鲸,438137977,5,保密,2021-03-02 21:06:46,4,True,[嗑瓜子][嗑瓜子][嗑瓜子][doge]
南京信息工程大学_,474658420,3,保密,2021-03-02 21:09:12,1,True,回复 @南大招生小蓝鲸 :[脱单doge][脱单doge][脱单doge]
人类鬼族千年神交,190225117,3,男,2021-03-02 20:58:16,1,True,[热词系列_好家伙]，这要是个官方也太惨了了[doge]
浙江音乐学院,482816944,5,保密,2021-03-02 21:02:13,186,False,小心雪兔[doge]
南大招生小蓝鲸,438137977,5,保密,2021-03-02 21:32:37,3,True,冲冲冲[打call]
dtt大桐桐,410562214,4,男,2021-03-02 22:24:45,0,True,回复 @南大招生小蓝鲸 :怎么哪都有你[doge]
FOOLS233,667989097,3,保密,2021-03-02 23:30:00,2,True,在?抽个单依纯[吃瓜]
小红书App,457235238,5,保密,2021-03-02 20:42:51,307,False,夏天来了也不怕，来我心里滑，因为我的心是冰冰的[脱单doge]
迪斯科科长,333894200,4,保密,2021-03-02 20:49:50,8,True,小黄书来了，捞[妙啊]
白嫖宗,481437167,4,男,2021-03-02 20:53:17,13,True,小黄书来了，捞[妙啊]
三五年偷袭,390874280,3,保密,2021-04-02 06:49:57,0,True,你好好想想为什么干不过楼上[doge]
重庆大学,233659791,6,保密,2021-03-02 21:57:22,299,False,欢迎冰冰来重庆仙女山和小薇一起滑雪鸭[给心心][给心心]
进口中草药代购,294544319,4,保密,2021-03-02 22:54:11,8,True,研究生记得选我，我长得很帅
魂魄妖梦dd,168632359,5,女,2021-03-02 23:14:58,0,True,回复 @进口中草药代购 :艹，逗笑了 😂
重庆大学,233659791,6,保密,2021-03-02 23:01:11,3,True,？看看照片[tv_doge][tv_doge]
广汽丰田,2056013660,3,保密,2021-03-02 20:37:58,209,False,让我看看是谁又来抢热评了，哦是我自己，那没事了
好天气啦啦啦啦啦,16510486,5,女,2021-03-02 20:47:32,2,True,建议你请晓卉去滑雪[OK]
Chenzzzl,219641094,4,男,2021-03-02 20:53:04,2,True,在？ 抽辆雅阁[doge]
略懂亿点儿,434016223,4,保密,2021-03-02 21:01:04,3,True,在？抽台宾利？[doge]
燕山大学,516009684,4,保密,2021-03-03 17:56:02,142,False,我下次一定抢到前排！[微笑][微笑]
艾伦攻城狮,149888352,5,女,2021-03-03 20:06:18,2,True,在天津的河北211[doge]
燕山大学,516009684,4,保密,2021-03-03 23:11:09,3,True,回复 @艾伦攻城狮 :那不是我[笑哭]
天美工作室群TiMi,514362734,5,保密,2021-03-02 21:09:25,372,False,我是来看单板教学的！[热词系列_知识增加]
白嫖宗,481437167,4,男,2021-03-02 21:10:03,8,True,在？抽个荣耀水晶？[滑稽]
麻烦将军,32357462,5,保密,2021-03-02 21:19:45,18,True,游戏该出冰冰皮肤了[doge]
宇仔先生,363932989,5,男,2021-03-02 21:31:39,6,True,飞车手游什么时候出S车[妙啊]
破产兄弟BrokeBros,37992622,6,男,2021-03-02 20:27:45,151,False,这次真的前5000了吗？我不敢相信！距离冰冰点赞回复只有5000个人！你们都给我起开！
破产兄弟BrokeBros,37992622,6,男,2021-03-02 20:29:13,2,True,回复 @为了集菜开了年会 :已经是目前为止 最好成绩了！还不夸我！
掬一捧春水煎茶,4045135,5,保密,2021-03-02 21:18:13,1,True,好家伙每次这么拼，都泪目了，希望破产兄弟能早日圆了冰冰回复的愿望[笑哭]
